0.0591,3.40811,-8.50884,3.48634
0.1194,3.2073,-8.61119,3.42502
0.1802,2.82881,-8.79123,3.29882
0.2393,2.21122,-8.99803,3.21188
0.2994,1.87813,-9.11802,3.08293
0.3594,1.11397,-9.36347,2.69346
0.4198,-0.46608,-9.68595,1.46127
0.4799,-1.05507,-9.61914,-1.5903
0.5396,-1.6515,-9.26483,-2.75782
0.6003,0.25426,-9.66667,-1.63118
0.66,1.97192,-9.54533,-1.08089
0.7202,1.80606,-9.59772,-0.8901
0.7812,1.64623,-9.6152,-1.00386
0.8402,1.57829,-9.55903,-1.51782
0.9009,1.55942,-9.51788,-1.77435
0.9612,1.33758,-9.48401,-2.10576
1.0203,1.08185,-9.47871,-2.27022
1.0811,0.81319,-9.4085,-2.64359
1.1408,0.44557,-9.34053,-2.95398
1.2,-0.16052,-9.30649,-3.08766
1.2607,-0.4827,-9.55129,-2.17027
1.3201,-1.17372,-9.35411,-2.70057
1.3814,-1.86747,-8.97514,-3.48275
1.44,-2.0907,-7.68778,-5.71813
1.4997,-4.01955,-3.21271,-8.34817
1.56,-6.06296,-3.811,-6.69977
1.6199,-5.89016,-1.85645,-7.61771
1.6807,-6.85794,-1.31364,-6.88569
1.7428,-8.25907,-0.42238,-5.27061
1.7996,-8.51625,0.02434,-4.86237
1.8601,-7.27098,0.49621,-6.56173
1.92,-6.11409,0.45227,-7.65398
1.9801,-4.00709,-0.4286,-8.94031
2.0396,-3.75148,-1.12961,-8.99
2.0998,-3.47605,-0.83556,-9.13173
2.1598,-3.38167,-0.65874,-9.1815
2.2195,-3.38564,-0.87229,-9.16222
2.2804,-3.31991,-1.25535,-9.14178
2.3396,-3.30331,-1.57157,-9.09878
2.3998,-3.2124,-1.737,-9.10126
2.46,-3.26968,-2.20229,-8.97938
2.5199,-3.33062,-2.68123,-8.8254
2.5807,-3.3743,-3.1196,-8.66326
2.6401,-3.02452,-3.77807,-8.52927
2.7004,-3.08553,-4.79854,-7.97641
2.7605,-2.73959,-5.77129,-7.44021
2.821,-2.51365,-6.36503,-7.02408
2.8808,-2.02511,-6.76942,-6.80027
2.9401,-1.78669,-7.18363,-6.4322
3.0006,-1.29903,-7.45614,-6.23605
3.0601,-1.03879,-7.87292,-5.75396
3.1213,-1.35201,-8.16834,-5.25551
3.1826,-1.43072,-8.44612,-4.77347
3.2406,-1.71674,-8.45992,-4.65321
3.2996,-1.47756,-8.75587,-4.16192
3.3607,-1.10317,-9.24874,-3.06816
3.421,-0.93693,-9.49354,-2.2727
3.4812,-0.86349,-9.67391,-1.35637
3.5406,-0.82101,-9.75676,-0.54936
3.6011,-0.86789,-9.76038,0.38988
3.6599,-0.84893,-9.6878,1.26326
3.7207,-1.05249,-9.52578,2.07894
3.7816,-0.88237,-9.39387,2.6733
3.8404,-0.93999,-9.23021,3.17645
3.9022,-0.60029,-9.24363,3.21947
3.9617,-0.05802,-9.30462,3.09695
4.0217,0.79536,-9.35413,2.83509
4.0827,2.15487,-9.33435,2.09679
4.1402,4.21909,-8.55987,2.25789
4.2008,4.78167,-8.37372,1.78509
4.2631,4.0886,-8.48051,2.74491
4.3213,4.61437,-8.38631,2.13249
4.3817,5.14485,-8.1832,1.65402
4.4419,5.2521,-8.08423,1.79743
4.5027,5.05323,-8.22562,1.72465
4.5608,5.41279,-8.00009,1.69421
4.6219,5.20457,-8.12025,1.77317
4.6833,5.22464,-7.9676,2.32177
4.7402,5.38336,-7.85358,2.34751
4.8013,4.98589,-7.88585,3.02066
4.8617,5.18876,-7.58367,3.42562
4.9224,5.31962,-7.26124,3.8918
4.9837,5.32163,-6.78356,4.67266
5.0414,5.23226,-5.98582,5.74141
5.1021,5.16173,-4.77522,6.83551
5.1618,5.26445,-2.86143,7.76326
5.2209,4.8299,-0.55018,8.51702
5.2853,4.11178,1.73669,8.73198
5.3413,4.0449,3.32815,8.29051
5.4025,3.62855,4.20607,8.08164
5.4623,3.31134,4.49416,8.06275
5.5217,3.97985,5.42314,7.13587
5.583,5.32687,5.99197,5.64722
5.6407,6.12271,6.22534,4.46405
5.7016,6.43564,6.33899,3.81704
5.7617,7.04826,5.74041,3.67965
5.8219,8.08059,4.64655,3.04695
5.8836,8.29267,4.58891,2.51869
5.94,8.27134,4.7672,2.24255
6.0018,8.33084,4.76461,2.01629
6.0628,8.32837,4.76667,2.0217
6.1211,8.45761,4.47101,2.15617
6.1824,8.67267,3.84544,2.48342
6.2413,8.7625,3.07693,3.14979
6.3011,8.82594,2.42537,3.52002
6.3663,8.86232,1.62287,3.87241
6.4214,8.84936,0.75969,4.15715
6.4806,8.81114,0.05349,4.30479
6.5397,8.59289,-0.47478,4.70182
6.6013,8.56735,-0.86988,4.69192
6.6612,8.56299,-1.10607,4.64995
6.7209,8.55212,-1.38638,4.5945
6.7817,8.5984,-1.65755,4.41477
6.84,8.58285,-2.10496,4.25135
6.9011,8.4487,-2.53792,4.28354
6.9657,8.18343,-3.11245,4.41751
7.0215,7.78418,-3.90424,4.50928
7.0824,7.25416,-4.74631,4.58476
7.14,6.71918,-5.67659,4.33579
7.2014,6.29684,-5.9914,4.54126
7.2621,5.79344,-6.57333,4.40427
7.3219,5.45313,-7.14585,3.92051
7.3828,4.85668,-7.93602,3.09875
7.44,4.17607,-8.55701,2.34693
7.5011,3.62715,-8.97739,1.55577
7.5605,3.79524,-9.03796,0.28545
7.6218,3.47536,-9.09611,-1.16294
7.6817,3.31496,-9.05301,-1.79556
7.7403,3.25524,-9.07936,-1.77154
7.8012,2.73511,-9.23912,-1.82427
7.8598,1.50269,-9.37831,-2.44115
7.9217,0.92013,-9.31998,-2.90883
7.9829,-0.3344,-9.23844,-3.27252
8.0405,-1.40802,-9.29582,-2.7884
8.1012,-1.3715,-9.46743,-2.15789
8.1599,0.81456,-9.56375,-2.0103
8.2209,3.64137,-9.02888,-1.17875
8.2828,5.04421,-8.36277,-0.8887
8.3413,5.8814,-7.82899,-0.53485
8.4004,5.73998,-7.92945,-0.58842
8.4606,4.78869,-8.55318,0.28602
8.5222,3.72061,-9.04983,0.65388
8.5829,3.10739,-9.28239,-0.59263
8.6409,2.85605,-9.17355,-1.96444
8.7005,3.28726,-8.57793,-3.43268
8.7655,1.40334,-9.13532,-3.27815
8.8213,1.23965,-9.60892,-1.51724
8.8818,2.59058,-9.3844,1.17982
8.9416,5.89214,-7.20176,3.09638
9.0016,7.24257,-5.87996,3.02352
9.0619,6.42481,-6.30162,3.89634
9.1211,4.13702,-7.31571,5.05328
9.181,3.33903,-7.39428,5.5087
9.2409,4.76639,-6.98104,4.9716
9.3028,3.4973,-8.06346,4.34968
9.361,2.01754,-8.99279,3.35104
9.4204,1.47424,-9.28722,2.78284
9.4828,1.3755,-9.26218,2.91379
9.5418,1.97674,-8.77845,3.8989
9.6003,6.27669,-6.58211,3.66731
9.6601,7.32741,-6.36789,1.38897
9.7217,6.15004,-6.74608,3.58295
9.7819,4.05956,-7.99754,3.96603
9.8397,0.25282,-8.23468,5.31943
9.9003,1.23463,-7.33968,6.38553
9.9623,1.70221,-8.02247,5.37705
10.0216,-3.20632,-8.18333,4.35005
10.083,-1.85771,-8.2211,5.01324
10.1412,-1.44817,-8.34907,4.9362
10.2011,-3.14004,-7.94989,4.80724
10.2596,-5.8038,-6.30218,4.77163
10.3202,-9.13692,-3.51881,0.55191
10.3818,-9.49865,-1.69196,1.75581
10.4398,-9.58177,-1.17753,1.72431
10.4999,-9.19219,1.62453,3.00579
10.5605,-7.7956,3.92307,4.47307
10.6213,-6.02128,5.58943,5.35471
10.6814,-4.41382,7.0094,5.24946
10.7407,-2.82553,7.77416,5.26774
10.8012,-1.50544,7.98398,5.49181
10.8637,-0.05908,7.60974,6.18535
10.92,1.76678,6.76441,6.87688
10.9811,3.54435,4.93824,7.69556
11.039,4.43997,3.77449,7.88735
11.0995,4.55663,3.39105,7.99426
11.1608,4.11878,3.06426,8.35561
11.2208,3.70342,2.62004,8.69428
11.2821,3.20278,2.40315,8.95195
11.3407,2.70953,2.57866,9.06528
11.4005,2.02312,3.57518,8.9048
11.4636,1.84169,3.79475,8.85316
11.5204,2.42352,3.49822,8.83512
11.5814,2.2931,3.71502,8.78127
11.6396,2.5852,3.58586,8.75378
11.7001,3.00276,3.42517,8.68458
11.7649,3.32446,3.20936,8.64976
11.8209,3.26919,2.78637,8.81583
11.8818,2.91046,2.41783,9.0473
11.9402,2.27101,1.94771,9.33913
11.9994,1.54128,1.26188,9.60221
12.0631,0.73334,0.33662,9.7734
12.1242,0.02934,-0.58221,9.78931
12.1807,-0.50055,-1.41876,9.69056
12.2396,-1.0165,-2.46962,9.436
12.3013,-1.55189,-3.25356,9.12011
12.3646,-2.16049,-3.41515,8.93529
12.4204,-2.49326,-4.41423,8.39456
12.4813,-2.663,-5.24903,7.84388
12.5398,-3.36377,-5.67347,7.25721
12.6008,-3.7656,-6.21832,6.58202
12.6602,-4.32868,-6.60969,5.80902
12.7211,-4.76232,-6.89655,5.09197
12.7807,-5.31748,-7.09924,4.18274
12.8397,-5.86018,-7.13696,3.30037
12.9008,-5.20858,-7.95244,2.40823
12.9598,-5.09856,-8.18993,1.76063
13.021,-5.02026,-8.27328,1.58742
13.0816,-4.89984,-8.35985,1.50824
13.1397,-4.66715,-8.4735,1.60865
13.2024,-4.49309,-8.54676,1.7132
13.2588,-4.43422,-8.5222,1.96977
13.319,-4.32825,-8.51769,2.21025
13.3793,-4.17789,-8.53091,2.43699
13.4408,-4.00962,-8.49933,2.80257
13.4998,-3.80395,-8.41161,3.30833
13.5593,-3.47117,-8.22124,4.06601
13.6213,-3.11915,-7.71331,5.19096
13.6816,-2.68248,-6.5066,6.82926
13.7403,-1.90715,-5.06352,8.17887
13.8012,0.35058,-3.39377,9.19401
13.8619,-0.79169,1.04111,9.71904
13.9206,-1.39039,4.44764,8.62877
13.9817,-0.60527,6.04739,7.6963
14.0405,0.46873,6.86548,6.98683
14.0994,1.93265,7.47917,6.04128
14.1605,2.79988,7.99551,4.93991
14.2202,3.57959,8.33769,3.72017
14.2823,4.1259,8.61986,2.20119
14.3407,5.05408,8.31642,1.20976
14.4003,6.03869,7.72223,-0.26754
14.4603,6.89488,6.68861,-1.97308
14.5196,6.23486,7.29922,-2.00454
14.582,5.98295,7.52709,-1.92797
14.6399,5.66553,7.83768,-1.62555
14.7014,5.28265,8.18065,-1.15778
14.762,5.05262,8.39788,-0.34143
14.82,4.61548,8.61722,0.78159
14.8799,4.06803,8.63083,2.26494
14.9398,3.38192,8.07986,4.41007
15,2.27861,7.70661,5.62018
15.0594,1.10914,7.51728,6.19924
15.1196,0.5826,6.60181,7.22821
15.1818,-0.14626,5.93237,7.80743
15.2394,-0.52837,5.09792,8.36076
15.3003,-0.74427,4.39183,8.7366
15.3586,-0.74644,3.86298,8.98279
15.4204,-0.78012,3.55538,9.1061
15.4824,-0.74653,3.45356,9.14801
15.5416,-0.61029,3.31459,9.20931
15.6,-0.66612,3.09467,9.28169
15.6609,-0.91672,2.64234,9.39936
15.7206,-1.48321,1.99236,9.48688
15.7814,-2.13529,1.20763,9.49487
15.8401,-2.73929,0.28446,9.412
15.8994,-3.16961,-0.5703,9.26276
15.9604,-3.19999,-1.11302,9.20281
16.0201,-3.23948,-1.30817,9.16323
16.0789,-4.0304,-1.25049,8.85226
16.1383,-4.97602,-1.12754,8.37486
16.1991,-5.51088,-1.46349,7.97865
16.2603,-6.15889,-1.94928,7.37826
16.3184,-6.61701,-3.11585,6.53276
16.379,-6.86096,-4.37841,5.47056
16.4387,-7.09513,-4.9303,4.63915
16.4992,-7.15668,-5.26382,4.15264
16.5626,-7.02724,-5.79919,3.62732
16.6187,-6.75732,-6.33619,3.21895
16.681,-6.52747,-6.51424,3.33571
16.7394,-6.45651,-6.37748,3.71638
16.7985,-6.35631,-6.17709,4.19655
16.8595,-5.89704,-6.39323,4.5301
16.9182,-5.70519,-6.65451,4.39756
16.9795,-5.86965,-6.69296,4.11361
17.0397,-5.96933,-6.89676,3.60166
17.1005,-6.31493,-7.00526,2.68664
17.1617,-6.82334,-6.36235,3.02203
17.2212,-7.0132,-5.72109,3.77548
17.282,-6.61466,-5.1856,5.05234
17.3396,-6.73675,-5.18781,4.88601
17.4005,-7.28208,-4.18122,5.06546
17.4618,-7.43651,-3.30175,5.47422
17.5201,-7.93628,-2.01866,5.39542
17.5826,-8.11635,-1.27418,5.35459
17.6405,-9.03429,0.23482,3.80744
17.6999,-9.30659,1.01642,2.91965
17.7637,-9.52232,0.92646,2.15341
17.8206,-9.76822,0.46164,0.73403
17.8828,-9.79001,-0.14816,0.5512
17.9411,-9.80462,-0.1701,-0.10403
18.0009,-9.75607,0.95916,-0.2631
18.0612,-9.42435,2.57746,0.84172
18.1203,-9.03523,3.30266,1.9045
18.1823,-8.63056,3.85511,2.61186
18.2404,-8.68126,3.26205,3.18824
18.3006,-8.06309,3.41027,4.41893
18.3597,-8.16217,3.32774,4.29829
18.4216,-7.81034,3.51304,4.77781
18.4821,-7.33078,3.74117,5.33231
18.5406,-6.94581,4.09612,5.58102
18.6004,-6.6533,4.38218,5.71841
18.6605,-6.31647,4.45855,6.03272
18.721,-6.34962,4.29537,6.11575
18.7823,-6.32485,3.95718,6.36454
18.8406,-6.39013,3.36137,6.63609
18.9008,-6.60255,2.503,6.80527
18.9607,-6.86907,1.33652,6.87022
19.0205,-7.18068,0.0934,6.67828
19.0794,-7.39045,-1.38328,6.29588
19.1396,-7.44068,-2.67209,5.80228
19.2008,-8.08579,-3.4157,4.373
19.2592,-7.58753,-4.44292,4.3428
19.3205,-6.49581,-6.64373,3.13616
19.3816,-4.83035,-8.2976,1.99693
19.4403,-4.80891,-8.53818,0.37907
19.5003,-4.54735,-8.67784,-0.43243
19.5609,-4.13858,-8.72398,-1.71302
19.6211,-4.53349,-8.39085,-2.28279
19.6818,-4.66505,-8.21177,-2.64087
19.7416,-5.01648,-8.13629,-2.19216
19.8,-5.19098,-8.21315,-1.32968
19.86,-5.12669,-8.34812,0.44307
19.9204,-4.71151,-8.4123,1.79024
19.9821,-4.65441,-8.09825,2.98749
20.0393,-4.85288,-7.67069,3.71218
20.0996,-4.81811,-7.63703,3.82516
20.1618,-4.73841,-7.92595,3.30104
20.2204,-4.97012,-8.09656,2.43183
20.2815,-5.55475,-7.43292,3.1728
20.3412,-5.43875,-7.51493,3.18056
20.4002,-5.14106,-7.88754,2.74344
20.4612,-4.87126,-8.10178,2.60809
20.5209,-4.95289,-8.29866,1.66474
20.5808,-4.8792,-8.37882,1.46932
20.6409,-4.72692,-8.51637,1.13923
20.7016,-4.56675,-8.63264,0.89014
20.7611,-5.00741,-8.39719,0.76359
20.8198,-5.59876,-8.03685,0.48277
20.8815,-5.53323,-8.02814,1.05006
20.9404,-5.35991,-8.07359,1.50286
21.0004,-5.86497,-7.75743,1.26275
21.0628,-6.12894,-7.6553,0.05108
21.1207,-6.05124,-7.70635,-0.40601
21.1823,-5.81812,-7.86675,0.65863
21.2396,-5.78467,-7.84007,1.11404
21.3012,-5.86061,-7.83215,0.69345
21.3597,-5.98786,-7.73933,0.64681
21.4192,-6.09379,-7.6245,0.95027
21.4805,-6.17784,-7.4244,1.69788
21.5386,-6.51285,-7.32675,0.26752
21.5989,-6.67469,-7.184,0.09177
21.6588,-6.16702,-7.61362,0.4131
21.7211,-4.13358,-8.81322,1.1877
21.7787,-0.81733,-9.6384,1.61353
21.839,0.94186,-9.76045,-0.12922
21.8983,0.83222,-9.1148,-3.52105
21.9586,-0.41113,-7.88006,-5.82284
22.0186,-0.15452,-8.2737,-5.26233
22.0793,0.56956,-9.69777,-1.34122
22.1388,0.49153,-9.32174,3.00561
22.1984,0.66268,-7.73738,5.98867
22.2591,0.08792,-5.52457,8.10196
22.3182,-0.77132,-3.65835,9.06598
22.3791,0.03691,-2.406,9.50685
22.4412,-0.56275,-1.65743,9.64918
22.4991,-0.52945,-0.91146,9.74984
22.5591,-0.98856,0.25657,9.75332
22.6193,-0.93177,0.50922,9.74899
22.6789,-1.14619,0.27101,9.73567
22.7396,-1.11815,-0.21702,9.74028
22.7997,-1.32591,-0.23696,9.71371
22.8618,-1.30558,0.04255,9.71926
22.9204,-1.25596,0.25831,9.72246
22.9817,-1.28853,0.24822,9.71846
